%time,field.header.seq,field.header.stamp,field.header.frame_id,field.level,field.name,field.msg,field.file,field.function,field.line,field.topics0
1583762851049642410,21,1583762846751853568,,2,/record_1583762844457081538,Subscribing to /rosout,/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,212,/rosout
1583762851049646892,22,1583762846933784293,,2,/record_1583762844457081538,Subscribing to /robomuse_diff/parameter_updates,/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,212,/rosout
1583762851049765627,23,1583762847120370178,,2,/record_1583762844457081538,Subscribing to /rmotor_current,/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,212,/rosout
1583762851049780674,0,1583762818361041729,,4,/robot_state_publisher,The 'state_publisher' executable is deprecated. Please use 'robot_state_publisher' instead,/tmp/binarydeb/ros-kinetic-robot-state-publisher-1.13.7/src/joint_state_listener.cpp,main,171,/rosout
1583762851049797871,0,1583762818585961988,,2,/laser_scan_matcher_node,Starting LaserScanMatcher,/tmp/binarydeb/ros-kinetic-laser-scan-matcher-0.3.2/src/laser_scan_matcher.cpp,LaserScanMatcher::LaserScanMatcher,53,/rosout,/tf
1583762851049807547,13,1583762817740522536,,2,/robomuse_hw,Dynamic Reconfigure:
DynamicParams:
	Odometry parameters:
		left wheel radius: 1
		right wheel radius: 1
		wheel separation: 1
	Publication parameters:
		Publish executed velocity command: 0
		Publication rate: 10
		Publish frame odom on tf: 1,/tmp/binarydeb/ros-kinetic-diff-drive-controller-0.13.6/src/diff_drive_controller.cpp,DiffDriveController::reconfCallback,700,/rosout,/lmotor_cmd,/rmotor_cmd,/lwheel_ticks,/rwheel_ticks,/robomuse_diff/odom,/tf,/robomuse_diff/parameter_descriptions,/robomuse_diff/parameter_updates
1583762902085945591,370,1583762902085735020,,2,/odometry_calibration_service,No. of Values at point P4 = 10,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,509,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762902286353339,371,1583762902285705648,,2,/odometry_calibration_service,Enc_x avg at P4 = 0.638642,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,507,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762902286411358,372,1583762902285795049,,2,/odometry_calibration_service,Hok_x avg at P4 = 0.620363,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,508,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762902286425599,373,1583762902285856473,,2,/odometry_calibration_service,No. of Values at point P4 = 11,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,509,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762902486162641,374,1583762902485665099,,2,/odometry_calibration_service,Enc_x avg at P4 = 0.638642,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,507,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762902486217329,375,1583762902485786041,,2,/odometry_calibration_service,Hok_x avg at P4 = 0.620324,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,508,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762902486239170,376,1583762902485920640,,2,/odometry_calibration_service,No. of Values at point P4 = 12,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,509,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762902686201364,377,1583762902685637421,,2,/odometry_calibration_service,Enc_x avg at P4 = 0.638642,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,507,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762902686240651,378,1583762902685833523,,2,/odometry_calibration_service,Hok_x avg at P4 = 0.620290,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,508,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762902686259754,379,1583762902685921124,,2,/odometry_calibration_service,No. of Values at point P4 = 13,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,509,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762902886099671,380,1583762902885696668,,2,/odometry_calibration_service,Enc_x avg at P4 = 0.638642,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,507,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762902886730558,381,1583762902886355763,,2,/odometry_calibration_service,Hok_x avg at P4 = 0.620213,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,508,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762902887303805,382,1583762902886469575,,2,/odometry_calibration_service,No. of Values at point P4 = 14,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,509,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762903086114926,383,1583762903085638948,,2,/odometry_calibration_service,Enc_x avg at P4 = 0.638642,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,507,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762903086362648,384,1583762903085715357,,2,/odometry_calibration_service,Hok_x avg at P4 = 0.620115,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,508,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762903086402433,385,1583762903085765489,,2,/odometry_calibration_service,No. of Values at point P4 = 15,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,509,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762903286426774,386,1583762903285681662,,2,/odometry_calibration_service,Enc_x avg at P4 = 0.638642,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,507,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762903286447825,387,1583762903285760477,,2,/odometry_calibration_service,Hok_x avg at P4 = 0.620030,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,508,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762903286461876,388,1583762903285816555,,2,/odometry_calibration_service,No. of Values at point P4 = 16,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,509,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762903486168432,389,1583762903485655725,,2,/odometry_calibration_service,Enc_x avg at P4 = 0.638642,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,507,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762903486182189,390,1583762903485723850,,2,/odometry_calibration_service,Hok_x avg at P4 = 0.619954,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,508,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762903486218419,391,1583762903485771737,,2,/odometry_calibration_service,No. of Values at point P4 = 17,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,509,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762903686312324,392,1583762903685677638,,2,/odometry_calibration_service,Enc_x avg at P4 = 0.638642,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,507,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762903686337115,393,1583762903685773789,,2,/odometry_calibration_service,Hok_x avg at P4 = 0.619913,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,508,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762903686351991,394,1583762903685850699,,2,/odometry_calibration_service,No. of Values at point P4 = 18,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,509,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762903886351887,395,1583762903885753154,,2,/odometry_calibration_service,Enc_x avg at P4 = 0.638642,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,507,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762903886388580,396,1583762903885851135,,2,/odometry_calibration_service,Hok_x avg at P4 = 0.619853,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,508,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762903886404481,397,1583762903885915645,,2,/odometry_calibration_service,No. of Values at point P4 = 19,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,509,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762904086266319,398,1583762904085668096,,2,/odometry_calibration_service,Enc_x avg at P4 = 0.638642,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,507,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762904086289605,399,1583762904085771197,,2,/odometry_calibration_service,Hok_x avg at P4 = 0.619811,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,508,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762904086322142,400,1583762904085841627,,2,/odometry_calibration_service,No. of Values at point P4 = 20,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,509,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762904286444074,401,1583762904285690361,,2,/odometry_calibration_service,Enc_x avg at P4 = 0.638642,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,507,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762904286477006,402,1583762904285789917,,2,/odometry_calibration_service,Hok_x avg at P4 = 0.619759,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,508,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762904286491187,403,1583762904285852731,,2,/odometry_calibration_service,No. of Values at point P4 = 21,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,509,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762904486391714,404,1583762904485728547,,2,/odometry_calibration_service,Enc_x avg at P4 = 0.638642,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,507,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762904486412956,405,1583762904485834194,,2,/odometry_calibration_service,Hok_x avg at P4 = 0.619718,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,508,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762904486455718,406,1583762904485896913,,2,/odometry_calibration_service,No. of Values at point P4 = 22,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,509,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762904536012639,44,1583762904535916475,,4,/record_1583762844457081538,Less than 5 x 1G of space free on disk with Iteration_1.bag.active.,/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp,Recorder::checkDisk,683,/rosout
1583762904691249758,407,1583762904685709964,,2,/odometry_calibration_service,Enc_x avg at P4 = 0.638642,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,507,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762904691298281,408,1583762904685794550,,2,/odometry_calibration_service,Hok_x avg at P4 = 0.619676,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,508,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762904691352624,409,1583762904685893441,,2,/odometry_calibration_service,No. of Values at point P4 = 23,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,509,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762904886224751,410,1583762904885666820,,2,/odometry_calibration_service,Enc_x avg at P4 = 0.638642,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,507,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762904886267379,411,1583762904885749316,,2,/odometry_calibration_service,Hok_x avg at P4 = 0.619657,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,508,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762904886319182,412,1583762904885814380,,2,/odometry_calibration_service,No. of Values at point P4 = 24,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,509,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762905086463971,413,1583762905085683636,,2,/odometry_calibration_service,Enc_x avg at P4 = 0.638642,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,507,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762905086522064,414,1583762905085770541,,2,/odometry_calibration_service,Hok_x avg at P4 = 0.619661,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,508,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762905086541591,415,1583762905085856382,,2,/odometry_calibration_service,No. of Values at point P4 = 25,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,509,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762905286172268,416,1583762905285660396,,2,/odometry_calibration_service,Enc_x avg at P4 = 0.638641,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,507,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762905286370441,417,1583762905285736576,,2,/odometry_calibration_service,Hok_x avg at P4 = 0.619642,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,508,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762905286394523,418,1583762905285807605,,2,/odometry_calibration_service,No. of Values at point P4 = 26,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,509,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762905486371867,419,1583762905485734237,,2,/odometry_calibration_service,Enc_x avg at P4 = 0.638641,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,507,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762905486390964,420,1583762905485830173,,2,/odometry_calibration_service,Hok_x avg at P4 = 0.619636,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,508,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762905486404134,421,1583762905485895617,,2,/odometry_calibration_service,No. of Values at point P4 = 27,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,509,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762905686305964,422,1583762905685693844,,2,/odometry_calibration_service,Enc_x avg at P4 = 0.638641,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,507,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762905686326215,423,1583762905685787730,,2,/odometry_calibration_service,Hok_x avg at P4 = 0.619651,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,508,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762905686894332,424,1583762905685844423,,2,/odometry_calibration_service,No. of Values at point P4 = 28,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,509,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762905886339998,425,1583762905885702867,,2,/odometry_calibration_service,Enc_x avg at P4 = 0.638641,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,507,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762905886363890,426,1583762905885817120,,2,/odometry_calibration_service,Hok_x avg at P4 = 0.619618,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,508,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762905886380836,427,1583762905885964574,,2,/odometry_calibration_service,No. of Values at point P4 = 29,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,509,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762906086595107,428,1583762906085705790,,2,/odometry_calibration_service,Enc_x avg at P4 = 0.638641,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,507,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762906086626003,429,1583762906086194861,,2,/odometry_calibration_service,Hok_x avg at P4 = 0.619608,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,508,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762906086648295,430,1583762906086277161,,2,/odometry_calibration_service,No. of Values at point P4 = 30,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,509,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762906286375632,431,1583762906285697693,,2,/odometry_calibration_service,Enc_x avg at P4 = 0.638641,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,507,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762906286399793,432,1583762906285782939,,2,/odometry_calibration_service,Hok_x avg at P4 = 0.619605,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,508,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762906486492762,433,1583762906285839827,,2,/odometry_calibration_service,No. of Values at point P4 = 31,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,509,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762906486530200,434,1583762906485707237,,2,/odometry_calibration_service,Enc_x avg at P4 = 0.638641,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,507,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762906486547984,435,1583762906485791286,,2,/odometry_calibration_service,Hok_x avg at P4 = 0.619586,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,508,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762906486561953,436,1583762906485846263,,2,/odometry_calibration_service,No. of Values at point P4 = 32,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,509,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762906686534620,437,1583762906685690046,,2,/odometry_calibration_service,Enc_x avg at P4 = 0.638641,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,507,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762906686574007,438,1583762906685776216,,2,/odometry_calibration_service,Hok_x avg at P4 = 0.619591,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,508,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762906686592788,439,1583762906685846731,,2,/odometry_calibration_service,No. of Values at point P4 = 33,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,509,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762906886254951,440,1583762906885715971,,2,/odometry_calibration_service,Enc_x avg at P4 = 0.638641,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,507,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762906886304744,441,1583762906885798257,,2,/odometry_calibration_service,Hok_x avg at P4 = 0.619584,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,508,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762906886487105,442,1583762906886078229,,2,/odometry_calibration_service,No. of Values at point P4 = 34,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,509,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762907087077453,443,1583762907085763419,,2,/odometry_calibration_service,Enc_x avg at P4 = 0.638641,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,507,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762907087142027,444,1583762907085948336,,2,/odometry_calibration_service,Hok_x avg at P4 = 0.619583,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,508,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762907087188375,445,1583762907086022836,,2,/odometry_calibration_service,No. of Values at point P4 = 35,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,509,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762907286418403,446,1583762907285731089,,2,/odometry_calibration_service,Enc_x avg at P4 = 0.638641,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,507,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762907286456765,447,1583762907285827680,,2,/odometry_calibration_service,Hok_x avg at P4 = 0.619592,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,508,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762907286475551,448,1583762907285896154,,2,/odometry_calibration_service,No. of Values at point P4 = 36,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,509,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762907486366841,449,1583762907485758582,,2,/odometry_calibration_service,Enc_x avg at P4 = 0.638641,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,507,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762907486504585,450,1583762907485843313,,2,/odometry_calibration_service,Hok_x avg at P4 = 0.619610,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,508,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762907486552283,451,1583762907485909252,,2,/odometry_calibration_service,No. of Values at point P4 = 37,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,509,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762910585855887,452,1583762910585564297,,2,/odometry_calibration_service,Calibration Complete,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,calibration_protocol,237,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762910585872414,453,1583762910585621229,,2,/odometry_calibration_service,Finding Factors,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,calibration_protocol,243,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762910664863254,454,1583762910664510787,,2,/odometry_calibration_service,Encoder x factor=[-0.037154],/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,526,/rosout,/robomuse_diff/cmd_vel
1583762910665232707,455,1583762910664631291,,2,/odometry_calibration_service,Encoder yaw factor=[-0.023621],/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,532,/rosout,/robomuse_diff/cmd_vel
1583762910665262785,456,1583762910664714944,,2,/odometry_calibration_service,IMU factor=[0.014066],/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,535,/rosout,/robomuse_diff/cmd_vel
